10000 229449 952718 658588 37
10000 229257 951500 657485 31
10000 229791 954412 660003 31
10000 228949 950860 656710 29
10000 229360 951954 657730 32
10000 229320 952065 658175 34
10000 229132 951415 657880 33
10000 228581 949442 655932 32
10000 229117 951278 657310 34
10000 229910 955378 660170 32
10000 229580 953534 659127 37
10000 228920 950984 657708 34
10000 229037 950886 656826 29
10000 229473 952801 658381 34
10000 229853 954435 659480 30
10000 229785 954157 659183 33
10000 229325 952195 658278 31
10000 229141 952139 658339 30
10000 228880 951086 657431 31
10000 229693 953451 658867 34
20000 496392 2070596 1429121 37
20000 494942 2063337 1423521 35
20000 497192 2074659 1431959 35
20000 496792 2072068 1430295 35
20000 496956 2072565 1430462 34
20000 496567 2071337 1429917 35
20000 496022 2069543 1428449 36
20000 495372 2065417 1425313 37
20000 495547 2067888 1427507 35
20000 496046 2068306 1426648 37
20000 498107 2078028 1433950 33
20000 496626 2071575 1430256 38
20000 497547 2075536 1432706 37
20000 495210 2065242 1425548 39
20000 495477 2066696 1426193 38
20000 494680 2063637 1425143 35
20000 496294 2069858 1428245 35
20000 496674 2071657 1428936 36
20000 496728 2072857 1431106 37
20000 495564 2066838 1426147 35
30000 778006 3252362 2242867 40
30000 778184 3255152 2245742 39
30000 777906 3253229 2243511 34
30000 775738 3243383 2237629 38
30000 775795 3242972 2235625 33
30000 778088 3254322 2245382 35
30000 777730 3252269 2242721 38
30000 776836 3247988 2239738 38
30000 776014 3244738 2238227 37
30000 778678 3256862 2247130 39
30000 777481 3250101 2242361 37
30000 777423 3250789 2242009 41
30000 776710 3247081 2239612 36
30000 776558 3247728 2239829 40
30000 775844 3243522 2236233 36
30000 777109 3248906 2240752 41
30000 778303 3254960 2245180 34
30000 775487 3242299 2236225 38
30000 779228 3257633 2246490 34
30000 777334 3249792 2240928 34
40000 1066546 4466008 3078009 40
40000 1068242 4472740 3083391 38
40000 1067559 4470190 3081698 39
40000 1070080 4481189 3089269 38
40000 1068325 4474875 3085760 40
40000 1068740 4475544 3086230 37
40000 1066533 4464538 3076907 35
40000 1067525 4470396 3082111 41
40000 1067992 4471829 3082872 41
40000 1068272 4472529 3082904 39
40000 1067514 4470758 3081797 41
40000 1066624 4465850 3077707 49
40000 1066598 4466466 3078797 35
40000 1068007 4473305 3084268 41
40000 1069333 4477732 3085761 40
40000 1065741 4461584 3074917 38
40000 1067343 4469212 3080534 40
40000 1069033 4477325 3086252 43
40000 1066502 4465368 3078616 40
40000 1065601 4461169 3075593 39
50000 1365558 5724961 3945565 41
50000 1366007 5726103 3946278 43
50000 1365523 5725405 3946374 42
50000 1365182 5722564 3943571 41
50000 1364589 5720701 3943369 42
50000 1365354 5724946 3946133 43
50000 1365269 5723490 3944607 36
50000 1364636 5720275 3941398 41
50000 1365494 5722537 3942923 39
50000 1364870 5721818 3942959 42
50000 1363410 5713900 3937470 41
50000 1365254 5723813 3943902 38
50000 1363361 5713388 3937020 41
50000 1365736 5724310 3943331 41
50000 1362976 5714234 3937898 42
50000 1364044 5718375 3940829 38
50000 1362467 5711809 3936290 40
50000 1365188 5721995 3942880 41
50000 1364135 5720200 3942672 40
50000 1363985 5717968 3940884 38
60000 1668961 7002873 4825660 38
60000 1665689 6987807 4813676 44
60000 1664921 6986462 4814673 37
60000 1667024 6994213 4818947 41
60000 1664551 6984042 4812309 42
60000 1666450 6992069 4817425 41
60000 1669010 7003372 4824489 38
60000 1667713 6998245 4820778 40
60000 1663979 6980083 4807493 42
60000 1665307 6986400 4812989 44
60000 1666264 6989919 4814791 42
60000 1667248 6994642 4818002 41
60000 1667944 6998547 4821724 37
60000 1662280 6973193 4803952 37
60000 1664571 6983814 4810762 40
60000 1667526 6995913 4818786 41
60000 1665785 6988949 4814673 42
60000 1666307 6989685 4815335 42
60000 1662839 6974515 4803922 48
60000 1665697 6987713 4813313 44
70000 1971935 8279127 5702742 39
70000 1974946 8290296 5708449 45
70000 1974068 8288598 5708477 40
70000 1974359 8290143 5709939 42
70000 1973461 8285781 5706618 42
70000 1971110 8275408 5698706 41
70000 1974667 8290489 5708745 42
70000 1972674 8281213 5703674 43
70000 1977991 8304461 5719757 43
70000 1972793 8283698 5705933 40
70000 1975287 8293613 5712689 42
70000 1973121 8285383 5706753 45
70000 1972681 8283147 5705908 39
70000 1972113 8279822 5703726 43
70000 1971160 8274522 5699058 42
70000 1973876 8287388 5707771 42
