10000 217351 898111 615725 32
10000 217196 898035 615428 35
10000 217635 900271 616713 37
10000 217841 900348 616649 35
10000 217564 899229 616167 32
10000 217681 899979 616539 34
10000 217568 899412 616714 37
10000 217530 899215 616400 33
10000 217763 899767 616154 32
10000 218174 901812 617823 31
10000 218167 901546 617681 32
10000 217824 900742 617303 35
10000 217044 897325 615254 35
10000 218056 901412 617541 29
10000 218197 902147 618195 34
10000 217493 898664 615558 31
10000 217989 900715 616866 33
10000 217405 898587 615885 34
10000 218204 902145 618568 29
10000 218154 901810 617886 34
20000 470826 1956437 1339246 37
20000 473354 1965650 1345761 34
20000 471393 1958185 1340366 36
20000 471773 1960628 1342303 38
20000 471994 1960045 1341785 35
20000 472417 1962565 1344070 34
20000 472384 1962283 1343275 37
20000 470908 1955967 1339130 38
20000 471956 1960385 1342380 37
20000 472373 1962184 1343412 36
20000 472225 1961441 1343304 33
20000 471309 1957947 1340584 37
20000 472897 1964348 1344399 33
20000 472056 1960824 1342586 37
20000 473019 1964430 1343747 35
20000 471865 1960000 1341985 40
20000 473217 1965719 1345645 37
20000 472420 1963075 1343884 34
20000 472356 1962086 1342812 37
20000 472456 1962342 1343556 38
30000 740977 3085103 2111175 37
30000 739222 3078303 2106852 36
30000 740647 3084418 2110365 37
30000 738920 3076771 2105411 40
30000 739738 3080685 2108031 41
30000 740455 3084073 2110879 36
30000 740069 3082006 2108913 37
30000 740919 3084881 2110330 43
30000 741046 3086709 2112047 38
30000 741027 3086511 2112373 38
30000 739505 3078955 2106225 39
30000 740159 3081946 2108681 40
30000 739302 3079105 2107322 39
30000 741423 3087899 2113292 36
30000 741177 3086371 2111894 41
30000 741036 3086701 2112573 40
30000 739219 3077695 2106335 37
30000 739963 3080934 2108227 40
30000 740161 3082234 2109372 35
30000 739547 3079469 2106925 35
40000 1016522 4240609 2901473 37
40000 1016152 4239739 2901278 38
40000 1017189 4242430 2901957 40
40000 1017630 4245016 2903979 36
40000 1016764 4239604 2900174 40
40000 1018302 4247465 2904359 37
40000 1016865 4240920 2900734 38
40000 1017176 4243643 2904064 37
40000 1018258 4248373 2906407 38
40000 1016604 4239663 2900083 38
40000 1018411 4248251 2905870 44
40000 1017576 4243693 2903717 40
40000 1018774 4249341 2907000 43
40000 1015731 4238239 2899386 39
40000 1015483 4235947 2898034 42
40000 1017873 4245158 2903924 35
40000 1017010 4241304 2902227 37
40000 1016695 4239973 2900846 38
40000 1016136 4236737 2897719 37
40000 1016240 4238605 2899034 42
50000 1301642 5434949 3716496 39
50000 1300583 5432544 3716219 37
50000 1299936 5429266 3713597 42
50000 1302200 5437970 3718955 41
50000 1301554 5436373 3716343 37
50000 1300020 5428998 3713296 44
50000 1300574 5432038 3715013 42
50000 1300100 5428118 3712280 40
50000 1300812 5432843 3715833 41
50000 1301939 5436509 3718354 43
50000 1303034 5441257 3719840 39
50000 1301994 5438433 3719444 43
50000 1300106 5429115 3713250 43
50000 1299546 5426818 3712112 43
50000 1300862 5432808 3714817 38
50000 1300679 5433947 3717245 38
50000 1301361 5435168 3716851 42
50000 1301041 5433892 3716776 40
50000 1301347 5434058 3715973 43
50000 1300615 5432034 3715561 47
60000 1587974 6638702 4541831 40
60000 1590308 6647922 4546151 38
60000 1589649 6645692 4543462 37
60000 1591748 6654017 4549701 37
60000 1590235 6648254 4546877 44
60000 1590868 6650065 4548006 42
60000 1592647 6656518 4549158 38
60000 1590089 6647593 4546290 41
60000 1592201 6656088 4552252 41
60000 1591106 6652167 4549018 40
60000 1590381 6649184 4546868 40
60000 1589626 6644771 4544251 39
60000 1592600 6657514 4552378 39
60000 1592042 6655150 4551484 41
60000 1591982 6655230 4551855 42
60000 1590909 6651134 4548924 40
60000 1589777 6646774 4545750 38
60000 1590510 6649530 4547782 37
60000 1590731 6650038 4547402 38
60000 1590481 6649006 4546768 37
70000 1886039 7891596 5395818 40
70000 1883764 7882549 5389862 40
70000 1883977 7881115 5388859 42
70000 1883922 7882064 5389151 41
70000 1883708 7880870 5387908 40
70000 1884889 7886164 5390815 40
70000 1884089 7882423 5389538 43
70000 1884128 7881711 5388234 43
70000 1883529 7878243 5385855 47
70000 1884599 7887348 5393906 46
70000 1884625 7884674 5390659 38
70000 1884015 7881772 5388394 43
70000 1882080 7873039 5383837 39
70000 1884465 7884122 5390008 44
70000 1883034 7877665 5385807 43
70000 1883845 7881690 5389082 44
70000 1883552 7880648 5388860 41
70000 1884591 7884556 5390797 46
70000 1883996 7881561 5387536 40
70000 1882339 7874313 5383389 45
80000 2180617 9130150 6242160 41
80000 2181115 9132418 6243906 44
80000 2180777 9129931 6240406 41
80000 2180504 9128794 6241460 44
80000 2183825 9143161 6251081 43
80000 2182366 9136975 6245240 40
80000 2180437 9126707 6238520 41
80000 2179422 9123466 6237472 44
80000 2180667 9128744 6240765 42
80000 2179550 9125107 6238949 38
80000 2179700 9123432 6237822 40
80000 2180592 9128552 6240086 43
80000 2183310 9139599 6247837 39
80000 2182693 9137872 6246162 41
80000 2181755 9134189 6244890 40
80000 2182733 9137655 6245555 42
80000 2181640 9132515 6242504 41
80000 2181043 9131393 6242521 43
80000 2180431 9129580 6243274 42
80000 2183973 9141870 6249316 44
90000 2480986 10391385 7101932 39
90000 2481909 10396108 7105390 49
90000 2481991 10395372 7103984 41
90000 2481014 10392889 7103080 42
90000 2484636 10407515 7113885 40
90000 2481245 10392080 7103354 41
90000 2481776 10395255 7105630 41
90000 2483387 10402326 7110307 43
90000 2481410 10394750 7106010 41
90000 2482252 10398097 7106884 49
90000 2481557 10394999 7106886 42
90000 2482049 10395207 7105621 42
90000 2481746 10396028 7106720 42
90000 2484930 10409991 7115537 39
90000 2485493 10411636 7117352 40
90000 2482089 10397152 7106389 40
90000 2480761 10390921 7103241 45
90000 2480625 10389450 7101259 42
90000 2481953 10395562 7104788 40
90000 2482592 10397942 7107082 39
100000 2786050 11675879 7979995 41
100000 2786826 11679944 7981825 44
100000 2786016 11676070 7980362 41
100000 2786356 11675817 7981311 42
100000 2782908 11661717 7970921 43
100000 2785682 11673012 7977094 46
100000 2785606 11673374 7979611 45
100000 2784461 11670106 7976901 40
100000 2785120 11672519 7977985 42
100000 2785951 11675548 7979588 42
100000 2785529 11674362 7980043 41
100000 2786992 11678247 7981480 41
100000 2788515 11685346 7985874 41
100000 2786184 11675856 7980296 45
100000 2785316 11672051 7976766 45
100000 2787487 11683221 7984512 44
100000 2786207 11676196 7981653 45
100000 2787627 11681091 7983671 43
100000 2786079 11675587 7979502 48
100000 2784849 11672964 7979003 40
