10000 237121 985641 674517 31
10000 237197 985891 675152 28
10000 237147 985805 674861 26
10000 236827 984313 674043 33
10000 237344 986950 675907 30
10000 236816 984011 673678 37
10000 237505 987221 675348 38
10000 236825 984501 673673 35
10000 236780 984292 673940 32
10000 236988 985019 674174 35
10000 236707 983522 673193 28
10000 237580 987487 675778 33
10000 236791 984083 673364 32
10000 237111 985502 674502 28
10000 236545 982782 672567 32
10000 237157 985737 674953 30
10000 237032 985181 674411 29
10000 237626 988408 676745 31
10000 237488 987701 676606 32
10000 236362 982103 672359 29
20000 516253 2156226 1476418 38
20000 515326 2151800 1473588 33
20000 514964 2150836 1473148 32
20000 515558 2152901 1474302 31
20000 516004 2155115 1475822 31
20000 514896 2150309 1472317 35
20000 515887 2154673 1475915 36
20000 515857 2154763 1475215 38
20000 514642 2149511 1471672 34
20000 513449 2144255 1468304 33
20000 514744 2150298 1472394 34
20000 515843 2154250 1474962 34
20000 513851 2145166 1468133 35
20000 514527 2148894 1470891 34
20000 516631 2157725 1477580 32
20000 516058 2155667 1476132 36
20000 514668 2148948 1471145 33
20000 514561 2148704 1471078 30
20000 515709 2153776 1474908 39
20000 514403 2148270 1471107 38
30000 809515 3388376 2319616 36
30000 808330 3384547 2318835 33
30000 810204 3392229 2323831 44
30000 808710 3386983 2320975 35
30000 810444 3394307 2324968 33
30000 809354 3388327 2320640 36
30000 807193 3378694 2313939 35
30000 809014 3386673 2318780 41
30000 806978 3378299 2313787 34
30000 807107 3377816 2313403 34
30000 807206 3379335 2315114 36
30000 809228 3388037 2320709 35
30000 808818 3387243 2320293 35
30000 810059 3392171 2323858 34
30000 808975 3386892 2319301 33
30000 808987 3387710 2320578 36
30000 809178 3387291 2319925 39
30000 809536 3389899 2321695 37
30000 807920 3382842 2317188 35
30000 807719 3381361 2316001 40
40000 1114578 4675918 3204520 42
40000 1114115 4672816 3200795 39
40000 1114084 4672542 3201090 37
40000 1112617 4665618 3195541 37
40000 1110282 4654627 3187443 38
40000 1114276 4673237 3200813 41
40000 1111576 4660700 3191462 38
40000 1113909 4672814 3201968 35
40000 1113195 4669973 3200215 41
40000 1113825 4671171 3200798 38
40000 1112977 4665980 3196145 38
40000 1114109 4671972 3199819 43
40000 1112608 4665528 3195813 39
40000 1113689 4670065 3199294 35
40000 1114286 4672666 3199985 34
40000 1113839 4670794 3198868 36
40000 1111452 4661424 3193098 37
40000 1111960 4663101 3194413 37
40000 1111990 4663050 3194300 37
40000 1110934 4658180 3190478 36
50000 1425906 5987520 4102451 38
50000 1423935 5978506 4096097 38
50000 1423046 5974780 4094303 43
50000 1426630 5990339 4105165 38
50000 1423972 5979831 4097158 40
50000 1422519 5973036 4092335 40
50000 1422688 5972797 4092438 43
50000 1424220 5979130 4095887 38
50000 1425642 5986305 4100194 38
50000 1420220 5962587 4084626 37
50000 1425167 5984650 4099699 45
50000 1424055 5978012 4094933 40
50000 1423943 5978293 4095509 43
50000 1421793 5968884 4088626 38
50000 1423255 5975987 4095128 39
50000 1424287 5979156 4096116 35
50000 1422890 5975132 4093866 42
50000 1422280 5970518 4090884 35
50000 1424564 5981734 4098619 38
50000 1423585 5977713 4094869 40
60000 1741417 7318214 5013190 43
60000 1739844 7311030 5008388 45
60000 1743095 7326628 5019822 40
60000 1743214 7327061 5020796 43
60000 1742639 7323894 5017387 38
60000 1743493 7326847 5019277 35
60000 1743294 7327170 5020297 39
60000 1740205 7312842 5009585 43
60000 1742866 7323932 5017294 39
60000 1741248 7317196 5012457 38
60000 1741059 7317919 5014147 47
60000 1740809 7315533 5010895 42
60000 1741714 7319829 5016084 39
60000 1740836 7316228 5012924 37
60000 1742517 7324443 5018916 37
60000 1739373 7307408 5005894 43
60000 1741090 7316015 5011644 38
60000 1742416 7322735 5016964 35
60000 1740724 7314512 5010872 44
60000 1740861 7315152 5011763 39
70000 2063639 8677413 5943782 41
70000 2064888 8685496 5951183 38
70000 2064031 8680782 5948168 39
70000 2062608 8674571 5945588 44
70000 2063208 8675426 5942508 39
70000 2063497 8677073 5944614 39
70000 2063682 8678404 5945568 46
70000 2065548 8687186 5952250 38
70000 2065758 8687671 5952409 43
70000 2063335 8678729 5946847 39
70000 2064007 8681325 5949505 37
70000 2064438 8682457 5949313 40
70000 2065213 8686613 5951390 38
70000 2062073 8672160 5943122 43
70000 2063349 8677911 5945681 36
70000 2063316 8677496 5946705 42
70000 2063566 8677767 5946321 37
70000 2061228 8668343 5938545 38
70000 2063822 8680016 5947983 38
70000 2061221 8668851 5938620 40
80000 2388903 10051551 6887442 40
80000 2388539 10051019 6887174 40
80000 2388127 10048005 6883344 41
80000 2389304 10056123 6890338 44
80000 2388109 10050791 6887284 40
80000 2386776 10042618 6880321 44
80000 2389899 10057404 6890250 41
80000 2389950 10058104 6893278 44
80000 2389941 10057075 6890209 40
80000 2386811 10041802 6879506 41
80000 2389264 10054531 6890997 39
80000 2387519 10046657 6882444 36
80000 2389582 10057734 6892156 40
80000 2389311 10054894 6889697 36
80000 2387320 10045922 6883388 43
80000 2390645 10061729 6894636 37
80000 2392483 10069318 6898405 41
80000 2390908 10062766 6894478 42
80000 2390480 10059424 6892552 48
80000 2391992 10067444 6898272 43
90000 2721539 11460463 7855107 43
90000 2721214 11458475 7850918 39
90000 2719036 11449419 7846877 42
90000 2721331 11458889 7851737 44
90000 2719372 11449259 7842814 39
90000 2719309 11450801 7847504 42
90000 2721544 11458880 7851858 39
90000 2719955 11451724 7846853 44
90000 2719524 11450522 7846682 40
90000 2717438 11440552 7838982 42
90000 2717731 11442063 7840355 43
90000 2721766 11459441 7852257 39
90000 2719542 11450661 7845808 39
90000 2719710 11451041 7845966 42
90000 2720598 11453840 7847775 41
90000 2718648 11447424 7845626 48
90000 2720067 11451688 7845274 40
90000 2721176 11457874 7850751 46
90000 2722122 11462447 7855796 41
90000 2719654 11451008 7847567 40
100000 3054051 12864392 8815940 42
100000 3056225 12873905 8820851 45
100000 3055873 12872172 8820765 45
100000 3055975 12875716 8824612 40
100000 3053709 12862722 8814008 43
100000 3054188 12866045 8814456 45
100000 3052552 12858320 8809563 43
100000 3053162 12862273 8815051 42
100000 3052808 12859616 8810259 45
100000 3056134 12875706 8823375 43
100000 3058197 12883192 8827980 41
100000 3053845 12863922 8814445 40
100000 3053330 12864643 8815632 40
100000 3052408 12856797 8810727 42
100000 3057066 12878777 8825774 40
100000 3056080 12873374 8820284 42
100000 3054359 12866436 8815539 41
100000 3052520 12859120 8812198 52
100000 3056272 12877114 8824651 40
100000 3051417 12853289 8806813 44
