10000 27858 15720 25719 7861
10000 27905 15814 25813 7908
10000 27848 15700 25699 7851
10000 27873 15750 25749 7876
10000 27822 15648 25647 7825
10000 27883 15770 25769 7886
10000 27907 15818 25817 7910
10000 27813 15630 25629 7816
10000 27836 15676 25675 7839
10000 27888 15780 25779 7891
10000 27895 15794 25793 7898
10000 27858 15720 25719 7861
10000 27871 15746 25745 7874
10000 27867 15738 25737 7870
10000 27907 15818 25817 7910
10000 27894 15792 25791 7897
10000 27883 15770 25769 7886
10000 27905 15814 25813 7908
10000 27905 15814 25813 7908
10000 27830 15664 25663 7833
20000 55634 31272 51271 15637
20000 55757 31518 51517 15760
20000 55672 31348 51347 15675
20000 55826 31656 51655 15829
20000 55834 31672 51671 15837
20000 55683 31370 51369 15686
20000 55802 31608 51607 15805
20000 55763 31530 51529 15766
20000 55788 31580 51579 15791
20000 55805 31614 51613 15808
20000 55734 31472 51471 15737
20000 55726 31456 51455 15729
20000 55715 31434 51433 15718
20000 55791 31586 51585 15794
20000 55722 31448 51447 15725
20000 55709 31422 51421 15712
20000 55718 31440 51439 15721
20000 55776 31556 51555 15779
20000 55695 31394 51393 15698
20000 55773 31550 51549 15776
30000 83597 47198 77197 23600
30000 83541 47086 77085 23544
30000 83557 47118 77117 23560
30000 83616 47236 77235 23619
30000 83712 47428 77427 23715
30000 83718 47440 77439 23721
30000 83562 47128 77127 23565
30000 83577 47158 77157 23580
30000 83706 47416 77415 23709
30000 83667 47338 77337 23670
30000 83566 47136 77135 23569
30000 83508 47020 77019 23511
30000 83565 47134 77133 23568
30000 83527 47058 77057 23530
30000 83578 47160 77159 23581
30000 83544 47092 77091 23547
30000 83622 47248 77247 23625
30000 83560 47124 77123 23563
30000 83589 47182 77181 23592
30000 83506 47016 77015 23509
40000 111488 62980 102979 31491
40000 111428 62860 102859 31431
40000 111492 62988 102987 31495
40000 111453 62910 102909 31456
40000 111401 62806 102805 31404
40000 111515 63034 103033 31518
40000 111521 63046 103045 31524
40000 111420 62844 102843 31423
40000 111497 62998 102997 31500
40000 111484 62972 102971 31487
40000 111443 62890 102889 31446
40000 111410 62824 102823 31413
40000 111489 62982 102981 31492
40000 111378 62760 102759 31381
40000 111623 63250 103249 31626
40000 111607 63218 103217 31610
40000 111509 63022 103021 31512
40000 111452 62908 102907 31455
40000 111538 63080 103079 31541
40000 111434 62872 102871 31437
50000 139269 78542 128541 39272
50000 139395 78794 128793 39398
50000 139420 78844 128843 39423
50000 139284 78572 128571 39287
50000 139172 78348 128347 39175
50000 139312 78628 128627 39315
50000 139229 78462 128461 39232
50000 139301 78606 128605 39304
50000 139297 78598 128597 39300
50000 139491 78986 128985 39494
50000 139326 78656 128655 39329
50000 139323 78650 128649 39326
50000 139482 78968 128967 39485
50000 139284 78572 128571 39287
50000 139433 78870 128869 39436
50000 139363 78730 128729 39366
50000 139465 78934 128933 39468
50000 139369 78742 128741 39372
50000 139301 78606 128605 39304
50000 139287 78578 128577 39290
60000 167151 94306 154305 47154
60000 167281 94566 154565 47284
60000 167351 94706 154705 47354
60000 167097 94198 154197 47100
60000 167159 94322 154321 47162
60000 167222 94448 154447 47225
60000 167176 94356 154355 47179
60000 167320 94644 154643 47323
60000 167030 94064 154063 47033
60000 167223 94450 154449 47226
60000 167290 94584 154583 47293
60000 167201 94406 154405 47204
60000 167387 94778 154777 47390
60000 167242 94488 154487 47245
60000 167254 94512 154511 47257
60000 167088 94180 154179 47091
60000 167336 94676 154675 47339
60000 167256 94516 154515 47259
60000 167378 94760 154759 47381
60000 167201 94406 154405 47204
70000 194862 109728 179727 54865
70000 195060 110124 180123 55063
70000 195013 110030 180029 55016
70000 195058 110120 180119 55061
70000 195074 110152 180151 55077
70000 194989 109982 179981 54992
70000 195224 110452 180451 55227
70000 195225 110454 180453 55228
70000 195126 110256 180255 55129
70000 194918 109840 179839 54921
70000 195108 110220 180219 55111
70000 195034 110072 180071 55037
70000 195116 110236 180235 55119
70000 194941 109886 179885 54944
70000 195197 110398 180397 55200
70000 195161 110326 180325 55164
70000 195175 110354 180353 55178
70000 195282 110568 180567 55285
70000 195244 110492 180491 55247
70000 195121 110246 180245 55124
80000 222838 125680 205679 62841
80000 222835 125674 205673 62838
80000 222986 125976 205975 62989
80000 223143 126290 206289 63146
80000 222859 125722 205721 62862
80000 222932 125868 205867 62935
80000 223033 126070 206069 63036
80000 222853 125710 205709 62856
80000 222999 126002 206001 63002
80000 222768 125540 205539 62771
80000 222973 125950 205949 62976
80000 223017 126038 206037 63020
80000 222945 125894 205893 62948
80000 223013 126030 206029 63016
80000 222974 125952 205951 62977
80000 222801 125606 205605 62804
80000 222948 125900 205899 62951
80000 222820 125644 205643 62823
80000 223046 126096 206095 63049
80000 223081 126166 206165 63084
90000 250845 141694 231693 70848
90000 251037 142078 232077 71040
90000 250811 141626 231625 70814
90000 250743 141490 231489 70746
90000 250729 141462 231461 70732
90000 250797 141598 231597 70800
90000 250820 141644 231643 70823
90000 250874 141752 231751 70877
90000 250752 141508 231507 70755
90000 250956 141916 231915 70959
90000 250685 141374 231373 70688
90000 250891 141786 231785 70894
90000 250840 141684 231683 70843
90000 250941 141886 231885 70944
90000 250683 141370 231369 70686
90000 250899 141802 231801 70902
90000 250874 141752 231751 70877
90000 250995 141994 231993 70998
90000 250937 141878 231877 70940
90000 250668 141340 231339 70671
100000 278712 157428 257427 78715
100000 278683 157370 257369 78686
100000 278973 157950 257949 78976
100000 278865 157734 257733 78868
100000 278473 156950 256949 78476
100000 278759 157522 257521 78762
